jobid,exename,numnodes,numcpus,numtasks,executiontime,start,end,power,memory,appname,taskspercpu,taskspernode,user
25582,pw.x,1,272,1,2489,2020-12-21T12:58:40,2020-12-21T13:40:09,203.457,11202200,pw,0.003676471,1,user_304
25583,pw.x,1,272,1,2686,2020-12-21T12:59:07,2020-12-21T13:43:53,204.136,12184600,pw,0.003676471,1,user_304
25584,pw.x,1,272,1,2737,2020-12-21T12:59:07,2020-12-21T13:44:44,211.08,12101900,pw,0.003676471,1,user_304
25585,pw.x,1,272,1,2716,2020-12-21T12:59:07,2020-12-21T13:44:23,210.799,12102000,pw,0.003676471,1,user_304
25586,pw.x,1,272,1,2609,2020-12-21T13:05:37,2020-12-21T13:49:06,198.018,11647100,pw,0.003676471,1,user_304
25587,pw.x,1,272,1,2679,2020-12-21T13:05:37,2020-12-21T13:50:16,194.621,11617300,pw,0.003676471,1,user_304
25588,pw.x,1,272,1,2655,2020-12-21T13:05:37,2020-12-21T13:49:52,203.253,11841100,pw,0.003676471,1,user_304
25589,pw.x,1,272,1,2632,2020-12-21T13:05:37,2020-12-21T13:49:29,194.882,12066900,pw,0.003676471,1,user_304
25590,pw.x,1,272,1,2549,2020-12-21T13:05:37,2020-12-21T13:48:06,198.193,12105000,pw,0.003676471,1,user_304
25591,pw.x,1,272,1,2485,2020-12-21T13:05:37,2020-12-21T13:47:02,201.236,10294600,pw,0.003676471,1,user_304
25592,pw.x,1,272,1,2449,2020-12-21T13:07:50,2020-12-21T13:48:39,208.842,11360400,pw,0.003676471,1,user_304
25593,pw.x,1,272,1,2458,2020-12-21T13:09:54,2020-12-21T13:50:52,201.083,10299500,pw,0.003676471,1,user_304
25594,pw.x,1,272,1,2469,2020-12-21T13:12:13,2020-12-21T13:53:22,201.11,10352000,pw,0.003676471,1,user_304
25595,pw.x,1,272,1,2502,2020-12-21T13:29:01,2020-12-21T14:10:43,192.122,10999100,pw,0.003676471,1,user_304
25596,pw.x,1,272,1,2471,2020-12-21T13:31:38,2020-12-21T14:12:49,214.813,10403500,pw,0.003676471,1,user_304
25597,pw.x,1,272,1,2461,2020-12-21T13:31:38,2020-12-21T14:12:39,215.359,10385900,pw,0.003676471,1,user_304
25598,pw.x,1,272,1,2436,2020-12-21T13:31:38,2020-12-21T14:12:14,211.053,10642600,pw,0.003676471,1,user_304
25599,pw.x,1,272,1,2618,2020-12-21T13:31:38,2020-12-21T14:15:16,212.405,11263900,pw,0.003676471,1,user_304
25600,pw.x,1,272,1,2599,2020-12-21T13:31:38,2020-12-21T14:14:57,219.107,11259900,pw,0.003676471,1,user_304
25601,pw.x,1,272,1,2707,2020-12-21T13:31:38,2020-12-21T14:16:45,205.736,11440800,pw,0.003676471,1,user_304
25602,pw.x,1,272,1,2656,2020-12-21T13:31:38,2020-12-21T14:15:54,206.02,11420800,pw,0.003676471,1,user_304
25603,pw.x,1,272,1,2701,2020-12-21T13:31:38,2020-12-21T14:16:39,203.659,12286900,pw,0.003676471,1,user_304
25604,pw.x,1,272,1,2711,2020-12-21T13:31:38,2020-12-21T14:16:49,199.322,12183300,pw,0.003676471,1,user_304
25605,pw.x,1,272,1,2627,2020-12-21T13:31:38,2020-12-21T14:15:25,202.981,11271500,pw,0.003676471,1,user_304
25606,pw.x,1,272,1,2581,2020-12-21T13:31:38,2020-12-21T14:14:39,203.46,10623500,pw,0.003676471,1,user_304
25607,pw.x,1,272,1,2580,2020-12-21T13:31:38,2020-12-21T14:14:38,205.941,11217100,pw,0.003676471,1,user_304
25608,pw.x,1,272,1,2601,2020-12-21T13:31:38,2020-12-21T14:14:59,201.579,11370300,pw,0.003676471,1,user_304
25609,pw.x,1,272,1,2683,2020-12-21T13:31:38,2020-12-21T14:16:21,188.224,11304000,pw,0.003676471,1,user_304
25610,pw.x,1,272,1,2661,2020-12-21T13:31:38,2020-12-21T14:15:59,206.344,11660800,pw,0.003676471,1,user_304
25611,pw.x,1,272,1,2646,2020-12-21T13:31:38,2020-12-21T14:15:44,205.606,11676400,pw,0.003676471,1,user_304
25612,pw.x,1,272,1,2689,2020-12-21T13:31:38,2020-12-21T14:16:27,201.845,11903900,pw,0.003676471,1,user_304
25613,pw.x,1,272,1,2739,2020-12-21T13:31:38,2020-12-21T14:17:17,204.974,12111300,pw,0.003676471,1,user_304
25614,pw.x,1,272,1,2690,2020-12-21T13:33:31,2020-12-21T14:18:21,206.523,11302100,pw,0.003676471,1,user_304
25615,pw.x,1,272,1,2719,2020-12-21T13:33:31,2020-12-21T14:18:50,198.165,11676600,pw,0.003676471,1,user_304
25616,pw.x,1,272,1,2690,2020-12-21T13:33:31,2020-12-21T14:18:21,206.534,11784800,pw,0.003676471,1,user_304
25617,pw.x,1,272,1,2708,2020-12-21T13:33:31,2020-12-21T14:18:39,203.477,12066300,pw,0.003676471,1,user_304
25618,pw.x,1,272,1,2782,2020-12-21T13:33:31,2020-12-21T14:19:53,206.835,12083600,pw,0.003676471,1,user_304
25619,pw.x,1,272,1,2742,2020-12-21T13:33:31,2020-12-21T14:19:13,203.361,12037400,pw,0.003676471,1,user_304
25620,qlua,1,272,1,3639,2020-11-21T04:27:59,2020-11-21T05:28:38,244.03,20898600,qlua,0.003676471,1,user_304
25621,qlua,1,272,1,2562,2020-12-21T13:31:38,2020-12-21T14:14:20,207.617,11209400,qlua,0.003676471,1,user_304
25622,e3sm.exe,1,272,1,2501,2020-12-21T13:31:38,2020-12-21T14:13:19,194.451,10798600,e3sm,0.003676471,1,user_304
25623,gene_cori,1,272,1,5292,2020-11-21T04:23:46,2020-11-21T05:51:58,250.833,21184000,gene,0.003676471,1,user_304
25624,global_fcst_cmip5,1,272,1,7072,2020-11-03T07:56:16,2020-11-03T09:54:08,254.654,22087700,cmip5,0.003676471,1,user_304
25625,global_fcst_cmip5,1,272,1,2542,2020-12-21T12:32:55,2020-12-21T13:15:17,205.837,10507400,cmip5,0.003676471,1,user_304
25626,vasp_std,1,272,1,6156,2020-11-20T23:20:33,2020-11-21T01:03:09,135.115,1593820,vasp,0.003676471,1,user_305
25627,vasp_std,1,272,1,2828,2020-11-21T19:42:05,2020-11-21T20:29:13,134.373,2031390,vasp,0.003676471,1,user_305
25628,su3_rmd,1,272,1,983,2020-11-20T23:04:51,2020-11-20T23:21:14,132.728,2323740,su3,0.003676471,1,user_305
25629,pw.x,1,272,1,1466,2020-11-23T21:45:29,2020-11-23T22:09:55,141.501,2302510,pw,0.003676471,1,user_305
25630,pw.x,1,272,1,1305,2020-11-24T14:27:16,2020-11-24T14:49:01,154.091,2786190,pw,0.003676471,1,user_305
25631,vasp_std,1,272,1,46192,2020-11-21T04:11:30,2020-11-21T17:01:22,272.71,53956400,vasp,0.003676471,1,user_307
25632,vasp_std,1,272,1,65914,2020-11-21T10:03:16,2020-11-22T04:21:50,256.118,65968700,vasp,0.003676471,1,user_307
25633,vasp_std,1,272,1,64163,2020-11-23T03:08:16,2020-11-23T20:57:39,284.342,80814000,vasp,0.003676471,1,user_307
25634,vasp_std,1,272,1,43282,2020-11-23T03:19:30,2020-11-23T15:20:52,277.387,57254900,vasp,0.003676471,1,user_307
25635,vasp_std,1,272,1,25043,2020-12-03T19:47:03,2020-12-04T02:44:26,264.203,52389900,vasp,0.003676471,1,user_307
25636,vasp_std_knl,1,272,1,21946,2020-12-26T21:45:17,2020-12-27T03:51:03,267.232,48310200,vasp,0.003676471,1,user_307
25637,vasp_std,5,1360,5,38856,2020-12-27T15:13:45,2020-12-28T02:01:21,215.716,66094100,vasp,0.003676471,1,user_307
25638,chroma,1,272,1,54214,2020-11-21T05:35:21,2020-11-21T20:38:55,277.583,69976700,chroma,0.003676471,1,user_307
25639,chroma,1,272,1,48560,2020-11-21T05:35:21,2020-11-21T19:04:41,272.576,64813900,chroma,0.003676471,1,user_307
25640,sm_chroma,5,1360,5,39817,2020-12-27T15:13:45,2020-12-28T02:17:22,219.471,66095100,chroma,0.003676471,1,user_307
25641,pw.x,1,272,1,44313,2020-11-21T04:11:30,2020-11-21T16:30:03,254.072,59525600,pw,0.003676471,1,user_307
25642,pw.x,1,272,1,45557,2020-11-21T05:29:27,2020-11-21T18:08:44,271.116,69157000,pw,0.003676471,1,user_307
25643,pw.x,1,272,1,48693,2020-11-21T06:12:36,2020-11-21T19:44:09,285.96,73830500,pw,0.003676471,1,user_307
25644,pw.x,1,272,1,38067,2020-11-22T20:56:05,2020-11-23T07:30:32,269.638,54960800,pw,0.003676471,1,user_307
25645,pw.x,1,272,1,25773,2020-11-28T19:32:59,2020-11-29T02:42:32,259.13,49500200,pw,0.003676471,1,user_307
25646,pw.x,1,272,1,25696,2020-11-28T19:37:32,2020-11-29T02:45:48,262.554,52308600,pw,0.003676471,1,user_307
25647,e3sm.exe,1,272,1,43669,2020-11-20T13:39:27,2020-11-21T01:47:16,241.522,43630100,e3sm,0.003676471,1,user_307
25648,e3sm.exe,1,272,1,33186,2020-11-21T05:29:27,2020-11-21T14:42:33,245.446,55423900,e3sm,0.003676471,1,user_307
25649,e3sm.exe,1,272,1,51135,2020-11-21T07:22:46,2020-11-21T21:35:01,276.497,73575000,e3sm,0.003676471,1,user_307
25650,vasp_std,1,272,1,5428,2020-11-21T04:19:40,2020-11-21T05:50:08,128.276,19995800,vasp,0.003676471,1,user_308
25651,vasp_std,2,544,2,2467,2020-11-21T04:19:53,2020-11-21T05:01:00,244.034,21369500,vasp,0.003676471,1,user_309
25652,vasp_std,2,544,2,2491,2020-11-21T04:19:53,2020-11-21T05:01:24,242.224,21460400,vasp,0.003676471,1,user_309
25653,vasp_std,2,544,2,4149,2020-11-21T05:01:20,2020-11-21T06:10:29,196.322,14092900,vasp,0.003676471,1,user_309
25654,vasp_std,2,544,2,5755,2020-12-01T09:44:32,2020-12-01T11:20:27,260.678,25267500,vasp,0.003676471,1,user_309
25655,vasp_std,1,272,1,2913,2020-12-02T11:58:16,2020-12-02T12:46:49,132.864,4231140,vasp,0.003676471,1,user_309
25656,vasp_std,1,272,1,3038,2020-12-03T15:03:24,2020-12-03T15:54:02,185.839,7838800,vasp,0.003676471,1,user_309
25657,chroma,2,544,2,1529,2020-11-21T05:41:32,2020-11-21T06:07:01,243.41,20998800,chroma,0.003676471,1,user_309
25658,su3_rhmc_hisq.knl_dbl_qopqdp_20190610,2,544,2,5572,2020-12-01T07:22:32,2020-12-01T08:55:24,257.588,23906300,su3,0.003676471,1,user_309
25659,su3_hqp_coulomb,2,544,2,4174,2020-12-06T10:02:43,2020-12-06T11:12:17,272.073,22910200,su3,0.003676471,1,user_309
25660,pw.x,1,272,1,51496,2020-11-04T01:31:58,2020-11-04T15:50:14,227.409,56631700,pw,0.003676471,1,user_309
25661,pw.x,1,272,1,33159,2020-11-07T15:49:19,2020-11-08T01:01:58,253.228,56841800,pw,0.003676471,1,user_309
25662,pw.x,1,272,1,66065,2020-11-09T17:34:13,2020-11-10T11:55:18,249.434,49636300,pw,0.003676471,1,user_309
25663,pw.x,2,544,2,2204,2020-11-21T01:45:34,2020-11-21T02:22:18,249.164,22142000,pw,0.003676471,1,user_309
25664,pw.x,2,544,2,1765,2020-11-21T01:45:34,2020-11-21T02:14:59,265.871,22086600,pw,0.003676471,1,user_309
25665,pw.x,2,544,2,4821,2020-11-21T07:01:09,2020-11-21T08:21:30,199.349,14383500,pw,0.003676471,1,user_309
25666,pw.x,2,544,2,5500,2020-12-01T05:39:11,2020-12-01T07:10:51,255.213,23496200,pw,0.003676471,1,user_309
25667,pw.x,16,4352,16,80781,2020-12-01T14:47:36,2020-12-02T13:13:57,279.024,34554800,pw,0.003676471,1,user_309
25668,pw2bgw.x,2,544,2,4292,2020-12-03T01:49:27,2020-12-03T03:00:59,276.159,22830700,bgw,0.003676471,1,user_309
25669,pw2bgw.x,2,544,2,4275,2020-12-03T02:46:46,2020-12-03T03:58:01,275.772,22719200,bgw,0.003676471,1,user_309
25670,pw.x,2,544,2,5147,2020-12-03T05:53:09,2020-12-03T07:18:56,264.775,23014100,pw,0.003676471,1,user_309
25671,pw.x,2,544,2,4504,2020-12-03T06:28:08,2020-12-03T07:43:12,267.64,22778600,pw,0.003676471,1,user_309
25672,pw.x,2,544,2,4292,2020-12-03T15:54:34,2020-12-03T17:06:06,274.814,23718400,pw,0.003676471,1,user_309
25673,pw.x,2,544,2,4313,2020-12-04T01:03:46,2020-12-04T02:15:39,270.137,22502800,pw,0.003676471,1,user_309
25674,pw.x,2,544,2,5442,2020-12-04T18:52:42,2020-12-04T20:23:24,261.782,23060000,pw,0.003676471,1,user_309
25675,pw.x,2,544,2,6077,2020-12-05T09:00:15,2020-12-05T10:41:32,260.366,23124200,pw,0.003676471,1,user_309
25676,pw2bgw.x,2,544,2,4361,2020-12-06T13:51:10,2020-12-06T15:03:51,278.622,24039700,bgw,0.003676471,1,user_309
25677,pw.x,2,544,2,4205,2020-12-06T15:37:31,2020-12-06T16:47:36,275.074,22626300,pw,0.003676471,1,user_309
25678,pw2bgw.x,2,544,2,5124,2020-12-06T20:34:27,2020-12-06T21:59:51,265.661,22723800,bgw,0.003676471,1,user_309
25679,pw.x,2,544,2,8200,2020-12-14T16:22:00,2020-12-14T18:38:40,239.223,16887600,pw,0.003676471,1,user_309
25680,pw2bgw.x,2,544,2,6083,2020-12-14T16:27:59,2020-12-14T18:09:22,207.186,14198600,bgw,0.003676471,1,user_309
25681,e3sm.exe,2,544,2,2344,2020-11-21T05:31:31,2020-11-21T06:10:35,244.089,21552100,e3sm,0.003676471,1,user_309
25682,global_fcst_cmip5,2,544,2,1865,2020-11-20T16:46:35,2020-11-20T17:17:40,272.997,22098000,cmip5,0.003676471,1,user_309
25683,qlua,2,544,2,624,2020-11-17T15:02:14,2020-11-17T15:12:38,127.543,4118580,qlua,0.003676471,1,user_310
25684,vasp_std,256,69632,256,15864,2020-11-21T11:49:12,2020-11-21T16:13:36,199.345,64331500,vasp,0.003676471,1,user_311
25685,vasp_std,1,272,1,4020,2020-11-21T13:28:35,2020-11-21T14:35:35,118.948,1122860,vasp,0.003676471,1,user_312
25686,vasp_std,1,272,1,5485,2020-11-21T19:51:37,2020-11-21T21:23:02,119.642,1546180,vasp,0.003676471,1,user_312
25687,chroma,1,272,1,2334,2020-11-21T12:27:17,2020-11-21T13:06:11,121.06,1552860,chroma,0.003676471,1,user_312
25688,pw.x,1,272,1,3523,2020-11-21T18:36:35,2020-11-21T19:35:18,118.926,1282320,pw,0.003676471,1,user_312
25689,pw2bgw.x,4,1088,4,10315,2020-11-23T08:30:31,2020-11-23T11:22:26,261.047,28898900,bgw,0.003676471,1,user_312
25690,vasp_std,1,272,1,625,2020-12-23T07:46:35,2020-12-23T07:57:00,137.054,1607510,vasp,0.003676471,1,user_314
25691,vasp_std,4,1088,4,3124,2020-11-21T19:28:29,2020-11-21T20:20:33,146.502,20661800,vasp,0.003676471,1,user_316
25692,sm_chroma,4,1088,4,612,2020-11-12T14:17:48,2020-11-12T14:28:00,145.641,7441640,chroma,0.003676471,1,user_316
25693,pw.x,4,1088,4,38971,2020-11-10T20:19:33,2020-11-11T07:09:04,161.623,32303800,pw,0.003676471,1,user_316
25694,pw.x,4,1088,4,1333,2020-11-21T12:52:36,2020-11-21T13:14:49,142.609,11017800,pw,0.003676471,1,user_316
25695,pw.x,4,1088,4,1094,2020-11-23T17:16:31,2020-11-23T17:34:45,149.275,5627820,pw,0.003676471,1,user_316
25696,pw.x,4,1088,4,629,2020-11-23T17:32:35,2020-11-23T17:43:04,144.443,5824650,pw,0.003676471,1,user_316
25697,pw.x,4,1088,4,2157,2020-11-25T03:26:06,2020-11-25T04:02:03,153.618,6635000,pw,0.003676471,1,user_316
25698,pw2bgw.x,4,1088,4,4170,2020-11-25T03:26:06,2020-11-25T04:35:36,154.561,6896780,bgw,0.003676471,1,user_316
25699,pw2bgw.x,8,2176,8,3678,2020-11-25T06:38:53,2020-11-25T07:40:11,148.821,3984330,bgw,0.003676471,1,user_316
25700,pw.x,8,2176,8,5550,2020-11-25T15:52:30,2020-11-25T17:25:00,153.717,4279370,pw,0.003676471,1,user_316
25701,pw.x,8,2176,8,1478,2020-12-04T22:14:18,2020-12-04T22:38:56,152.852,10345000,pw,0.003676471,1,user_316
25702,pw.x,8,2176,8,1565,2020-12-04T22:34:27,2020-12-04T23:00:32,152.469,10055700,pw,0.003676471,1,user_316
25703,vasp_std_knl,4,1088,4,66065,2020-11-22T06:17:07,2020-11-23T00:38:12,235.287,35908300,vasp,0.003676471,1,user_318
25704,vasp_std,4,1088,4,68203,2020-11-25T09:55:42,2020-11-26T04:52:25,241.083,30485100,vasp,0.003676471,1,user_318
25705,vasp_std,50,13600,50,56777,2020-12-26T21:45:17,2020-12-27T13:31:34,136.288,42572400,vasp,0.003676471,1,user_318
25706,vasp_std,10,2720,10,9600,2020-12-27T15:13:45,2020-12-27T17:53:45,214.648,55004000,vasp,0.003676471,1,user_318
25707,vasp_std,50,13600,50,56512,2020-12-27T23:34:38,2020-12-28T15:16:30,135.206,42718700,vasp,0.003676471,1,user_318
25708,vasp_std,50,13600,50,60089,2020-12-27T23:34:38,2020-12-28T16:16:07,135.288,42620300,vasp,0.003676471,1,user_318
25709,pw.x,4,1088,4,80878,2020-11-08T02:23:24,2020-11-09T00:51:22,243.879,35656600,pw,0.003676471,1,user_318
25710,pw.x,4,1088,4,14354,2020-11-25T01:13:18,2020-11-25T05:12:32,242.955,26540200,pw,0.003676471,1,user_318
25711,pw.x,4,1088,4,40936,2020-11-25T03:33:29,2020-11-25T14:55:45,234.822,28574800,pw,0.003676471,1,user_318
25712,pw2bgw.x,4,1088,4,35857,2020-11-25T03:33:29,2020-11-25T13:31:06,239.603,28505700,bgw,0.003676471,1,user_318
25713,pw.x,4,1088,4,69782,2020-11-25T06:38:53,2020-11-26T02:01:55,238.551,30434900,pw,0.003676471,1,user_318
25714,pw.x,4,1088,4,65701,2020-11-25T06:38:53,2020-11-26T00:53:54,237.041,30459900,pw,0.003676471,1,user_318
25715,pw.x,4,1088,4,69275,2020-11-25T09:55:42,2020-11-26T05:10:17,232.49,30845000,pw,0.003676471,1,user_318
25716,pw.x,6,1632,6,94832,2020-12-06T03:34:23,2020-12-07T05:54:55,247.604,26924300,pw,0.003676471,1,user_318
25717,qlua,4,1088,4,83085,2020-11-12T17:19:45,2020-11-13T16:24:30,237.503,31009300,qlua,0.003676471,1,user_318
25718,vasp,4,1088,4,95532,2020-11-22T14:31:51,2020-11-23T17:04:03,280.656,45988800,vasp,0.003676471,1,user_319
25719,vasp_std,4,1088,4,5775,2020-11-23T06:31:43,2020-11-23T08:07:58,281.982,43686000,vasp,0.003676471,1,user_319
25720,vasp_gam,4,1088,4,8753,2020-11-28T15:24:14,2020-11-28T17:50:07,280.785,49762400,vasp,0.003676471,1,user_319
25721,vasp_std_knl,4,1088,4,8365,2020-11-28T23:18:09,2020-11-29T01:37:34,276.192,49481100,vasp,0.003676471,1,user_319
25722,vasp_gam,4,1088,4,5244,2020-12-01T10:20:41,2020-12-01T11:48:05,263.497,22893300,vasp,0.003676471,1,user_319
25723,pw.x,4,1088,4,55046,2020-11-09T07:51:31,2020-11-09T23:08:57,280.769,53954500,pw,0.003676471,1,user_319
25724,pw.x,4,1088,4,76348,2020-11-19T23:46:27,2020-11-20T20:58:55,279.829,44219800,pw,0.003676471,1,user_319
25725,pw2bgw.x,4,1088,4,876,2020-11-24T22:21:39,2020-11-24T22:36:15,188.225,20767600,bgw,0.003676471,1,user_319
25726,pw.x,4,1088,4,8999,2020-11-26T22:34:36,2020-11-27T01:04:35,277.466,49806500,pw,0.003676471,1,user_319
25727,pw.x,4,1088,4,8611,2020-11-27T10:56:46,2020-11-27T13:20:17,281.497,49680200,pw,0.003676471,1,user_319
25728,pw.x,4,1088,4,4738,2020-11-28T02:23:03,2020-11-28T03:42:01,241.952,20271800,pw,0.003676471,1,user_319
25729,pw.x,4,1088,4,859,2020-12-01T22:22:49,2020-12-01T22:37:08,189.43,20645600,pw,0.003676471,1,user_319
25730,e3sm.exe,4,1088,4,8338,2020-11-26T13:19:51,2020-11-26T15:38:49,277.661,49716900,e3sm,0.003676471,1,user_319
25731,vasp_gam,6,1632,6,11248,2020-11-23T01:21:12,2020-11-23T04:28:40,161.313,53051700,vasp,0.003676471,1,user_321
25732,vasp_gam,6,1632,6,10237,2020-11-23T06:30:01,2020-11-23T09:20:38,163.963,56170800,vasp,0.003676471,1,user_321
25733,vasp_std,2,544,2,5279,2020-11-23T11:48:27,2020-11-23T13:16:26,163.714,36154200,vasp,0.003676471,1,user_321
25734,vasp_std,2,544,2,2500,2020-11-25T05:56:39,2020-11-25T06:38:19,160.976,36389500,vasp,0.003676471,1,user_321
25735,vasp_std,1,272,1,760,2020-11-26T10:26:29,2020-11-26T10:39:09,192.283,6140870,vasp,0.003676471,1,user_321
25736,vasp_std,4,1088,4,9110,2020-11-27T02:22:07,2020-11-27T04:53:57,146.333,27212200,vasp,0.003676471,1,user_321
25737,vasp_std,4,1088,4,8745,2020-11-27T04:18:54,2020-11-27T06:44:39,147.941,27829200,vasp,0.003676471,1,user_321
25738,vasp_std,4,1088,4,8455,2020-11-27T06:05:21,2020-11-27T08:26:16,146.478,29509600,vasp,0.003676471,1,user_321
25739,vasp_std,4,1088,4,8684,2020-11-27T11:50:36,2020-11-27T14:15:20,152.576,29408900,vasp,0.003676471,1,user_321
25740,vasp_std,2,544,2,1161,2020-11-27T14:26:14,2020-11-27T14:45:35,155.767,35200000,vasp,0.003676471,1,user_321
25741,vasp_std,6,1632,6,13540,2020-11-27T14:26:17,2020-11-27T18:11:57,158.024,55062000,vasp,0.003676471,1,user_321
25742,vasp_std,6,1632,6,13096,2020-11-27T14:26:17,2020-11-27T18:04:33,159.173,54850000,vasp,0.003676471,1,user_321
25743,vasp_std,2,544,2,3667,2020-11-27T14:32:55,2020-11-27T15:34:02,163.833,36444200,vasp,0.003676471,1,user_321
25744,vasp_std,2,544,2,1886,2020-11-27T14:43:23,2020-11-27T15:14:49,153.472,36055200,vasp,0.003676471,1,user_321
25745,vasp_std,2,544,2,1558,2020-11-27T14:43:31,2020-11-27T15:09:29,154.794,35811500,vasp,0.003676471,1,user_321
25746,vasp_std,2,544,2,1232,2020-11-27T18:05:09,2020-11-27T18:25:41,160.398,35681300,vasp,0.003676471,1,user_321
25747,vasp_std,20,5440,20,59972,2020-11-28T04:28:11,2020-11-28T21:07:43,126.233,5539110,vasp,0.003676471,1,user_321
25748,vasp_std,40,10880,40,84307,2020-11-30T03:40:06,2020-12-01T03:05:13,126.693,6886720,vasp,0.003676471,1,user_321
25749,vasp_std,2,544,2,16419,2020-12-24T11:07:27,2020-12-24T15:41:06,225.192,48140700,vasp,0.003676471,1,user_321
25750,vasp.611.cori_ncl,2,544,2,34123,2020-12-24T20:29:41,2020-12-25T05:58:24,229.045,50311400,vasp,0.003676471,1,user_321
25751,su3_rhmc_hisq.knl_dbl_qopqdp_20190610,4,1088,4,7604,2020-11-27T09:00:49,2020-11-27T11:07:33,149.728,29482400,su3,0.003676471,1,user_321
25752,pw.x,6,1632,6,17374,2020-11-23T01:21:12,2020-11-23T06:10:46,166.296,54433700,pw,0.003676471,1,user_321
25753,pw.x,6,1632,6,10186,2020-11-23T07:26:22,2020-11-23T10:16:08,163.404,56079300,pw,0.003676471,1,user_321
25754,pw.x,6,1632,6,13934,2020-11-23T07:26:22,2020-11-23T11:18:36,163.7,56400500,pw,0.003676471,1,user_321
25755,pw.x,2,544,2,2935,2020-11-23T11:48:27,2020-11-23T12:37:22,159.927,36252500,pw,0.003676471,1,user_321
25756,pw.x,2,544,2,3120,2020-11-23T21:02:51,2020-11-23T21:54:51,158.509,36278600,pw,0.003676471,1,user_321
25757,pw.x,2,544,2,2825,2020-11-24T09:10:41,2020-11-24T09:57:46,148.706,36752400,pw,0.003676471,1,user_321
25758,pw.x,1,272,1,1467,2020-11-24T15:12:27,2020-11-24T15:36:54,132.637,2377840,pw,0.003676471,1,user_321
25759,pw.x,1,272,1,1688,2020-11-24T21:29:57,2020-11-24T21:58:05,125.832,2727490,pw,0.003676471,1,user_321
25760,pw.x,1,272,1,1681,2020-11-24T21:30:01,2020-11-24T21:58:02,126.245,2658300,pw,0.003676471,1,user_321
25761,pw.x,1,272,1,1660,2020-11-24T21:58:08,2020-11-24T22:25:48,126.147,2226580,pw,0.003676471,1,user_321
25762,pw.x,2,544,2,2561,2020-11-25T01:12:52,2020-11-25T01:55:33,157.955,36477300,pw,0.003676471,1,user_321
25763,pw2bgw.x,2,544,2,2369,2020-11-25T03:33:28,2020-11-25T04:12:57,151.428,35796600,bgw,0.003676471,1,user_321
25764,pw.x,2,544,2,2334,2020-11-25T06:38:53,2020-11-25T07:17:47,158.173,35580100,pw,0.003676471,1,user_321
25765,pw.x,2,544,2,2180,2020-11-25T07:47:12,2020-11-25T08:23:32,156.057,35501700,pw,0.003676471,1,user_321
25766,pw.x,2,544,2,2439,2020-11-25T10:53:12,2020-11-25T11:33:51,160.028,36213200,pw,0.003676471,1,user_321
25767,pw.x,1,272,1,1638,2020-11-25T16:18:33,2020-11-25T16:45:51,122.757,2324720,pw,0.003676471,1,user_321
25768,pw.x,1,272,1,722,2020-11-26T10:26:29,2020-11-26T10:38:31,172.833,5441010,pw,0.003676471,1,user_321
25769,pw2bgw.x,1,272,1,742,2020-11-26T16:24:46,2020-11-26T16:37:08,186.545,6153940,bgw,0.003676471,1,user_321
25770,pw2bgw.x,1,272,1,973,2020-11-26T16:28:59,2020-11-26T16:45:12,178.844,5496160,bgw,0.003676471,1,user_321
25771,pw.x,1,272,1,2278,2020-11-26T17:21:41,2020-11-26T17:59:39,182.391,5397130,pw,0.003676471,1,user_321
25772,pw.x,4,1088,4,7327,2020-11-26T22:52:21,2020-11-27T00:54:28,146.697,29207900,pw,0.003676471,1,user_321
25773,pw.x,4,1088,4,7130,2020-11-26T23:15:25,2020-11-27T01:14:15,145.22,28809100,pw,0.003676471,1,user_321
25774,pw.x,4,1088,4,7556,2020-11-27T01:19:08,2020-11-27T03:25:04,145.326,29156000,pw,0.003676471,1,user_321
25775,pw.x,4,1088,4,8441,2020-11-27T01:54:05,2020-11-27T04:14:46,150.835,28374600,pw,0.003676471,1,user_321
25776,pw.x,4,1088,4,7863,2020-11-27T02:53:42,2020-11-27T05:04:45,142.2,28906100,pw,0.003676471,1,user_321
25777,pw.x,4,1088,4,8722,2020-11-27T03:41:38,2020-11-27T06:07:00,150.043,29019400,pw,0.003676471,1,user_321
25778,pw.x,4,1088,4,7593,2020-11-27T04:25:58,2020-11-27T06:32:31,153.526,28728000,pw,0.003676471,1,user_321
25779,pw.x,4,1088,4,7488,2020-11-27T11:21:59,2020-11-27T13:26:47,150.754,28599700,pw,0.003676471,1,user_321
25780,pw.x,2,544,2,2239,2020-11-27T13:23:32,2020-11-27T14:00:51,163.388,36168800,pw,0.003676471,1,user_321
25781,pw.x,2,544,2,1379,2020-11-27T13:29:17,2020-11-27T13:52:16,159.331,35013000,pw,0.003676471,1,user_321
